loan_app_id,member_id,loan_amount,funded_amount,investors_amount,term,int_rate,monthly_installment,risk_grade,risk_sub_grade,emp_length,home_ownership,annual_income,verification_status,issue_date,loan_status,purpose_of_loan,addr_state,dti,delinq_in2yrs,earliest_cr_line,Inquiry_last_6mths,mths_since_last_delinq,open_acc,no.of_negative_financial_records,credit_bal_left,%credit_bal_left,total_credit_acc,total_pymnt_paid,total_pymnt_paid_to_inv,principal_receive,principal_received_inv,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_date,last_pymnt_amnt,credit-info_last_checked,pub_rec_bankruptcies
362803,372411,1800,1800,1458.864356, 36 months,11.46%,59.33,B,B5,10+ years,RENT,60000,Not Verified,Nov-08,0,debt_consolidation,OR,18.42,1,Aug-96,0,10,14,0,4170,59.20%,32,2135.556776,1708.25,1799.99,335.56,0,0,0,Dec-11,64.43,Apr-15,0
684807,874325,8000,8000,8000, 36 months,10.00%,258.14,B,B2,1 year,RENT,30000,Not Verified,Mar-11,0,wedding,AZ,12,0,Jun-00,0,56,9,0,6657,24.70%,20,9292.935443,9292.94,8000,1292.94,0,0,0,Mar-14,266.74,Mar-14,0
704571,896596,12000,12000,12000, 36 months,15.28%,417.64,D,D3,5 years,RENT,65000,Source Verified,Mar-11,0,debt_consolidation,NY,4.74,0,Apr-05,1,,3,0,8139,97.70%,4,15034.64269,15034.64,12000,3034.64,0,0,0,Apr-14,418.31,Apr-14,0
1022057,1250835,16000,16000,16000, 36 months,17.27%,572.6,D,D3,10+ years,RENT,63336,Source Verified,Nov-11,0,debt_consolidation,CO,17.24,0,Jun-98,1,72,24,0,14619,54.80%,34,20493.84826,20493.85,16000,4493.85,0,0,0,Jul-14,3324.63,Jan-16,0
609339,781592,5000,5000,5000, 36 months,6.17%,152.5,A,A3,< 1 year,RENT,40000,Not Verified,Nov-10,0,vacation,CA,11.82,0,Oct-98,0,,5,0,1379,51.10%,10,5490.750979,5490.75,5000,490.75,0,0,0,Nov-13,162.67,Nov-13,0
664402,849543,8000,8000,8000, 36 months,9.63%,256.76,B,B1,2 years,RENT,62000,Source Verified,Feb-11,0,car,CA,2.79,1,Dec-99,0,17,5,0,4811,20%,8,9153.551721,9153.55,8000,1153.55,0,0,0,Aug-13,1420.77,Aug-13,0
894217,1111401,34000,34000,33975, 60 months,18.64%,875.26,E,E1,10+ years,MORTGAGE,72000,Verified,Oct-11,0,debt_consolidation,OH,19.58,0,Feb-98,3,,8,0,18546,52.70%,20,46448.62561,46414.47,34000,12448.63,0,0,0,Feb-14,22832,Feb-14,0
508005,655371,15000,15000,13954.9, 36 months,12.73%,503.5,C,C1,1 year,MORTGAGE,85000,Verified,Apr-10,0,other,WI,13.02,0,May-02,2,,9,0,37765,80%,20,17521.35464,16041.06,15000,2521.35,0,0,0,Feb-12,7466.19,Apr-14,0
1026434,1255617,18000,18000,17925, 60 months,11.71%,397.77,B,B3,7 years,MORTGAGE,60000,Not Verified,Nov-11,1,debt_consolidation,OH,16.2,0,Dec-95,2,,11,0,6613,35.40%,30,12114.84,12064.45,5685.04,3445.27,0,2984.53,533.9034,Nov-13,397.77,Mar-14,0
437890,525963,4800,4800,4775, 36 months,8.59%,151.73,A,A4,10+ years,MORTGAGE,52000,Not Verified,Sep-09,0,other,OH,4.41,0,Apr-95,2,78,7,0,115,0.50%,20,5462.320557,5433.87,4800,662.32,0,0,0,Sep-12,154.19,Sep-12,0
457833,569499,10400,10400,10275, 36 months,11.14%,341.16,B,B1,< 1 year,OWN,42000,Not Verified,Nov-09,0,debt_consolidation,NH,9.2,0,Sep-00,1,,9,0,12747,29.80%,23,12133.69114,11987.85,10400,1716.63,17.06000007,0,0,Mar-12,1830.9,Nov-12,0
673070,860334,35000,35000,34975, 60 months,17.51%,879.47,E,E4,4 years,MORTGAGE,113000,Verified,Feb-11,1,debt_consolidation,CO,15.04,1,Feb-00,2,15,9,0,20919,73.70%,19,3511.24,3508.76,1504.8,2006.44,0,0,0,Jun-11,879.47,May-16,0
739194,936748,11200,11200,11107.04253, 36 months,5.42%,337.8,A,A1,1 year,MORTGAGE,96000,Not Verified,Apr-11,0,credit_card,FL,2.89,0,Dec-94,0,,7,0,11759,19.70%,23,12157.07809,12047.75,11200,957.08,0,0,0,Apr-14,281.15,Apr-14,0
737965,935238,3400,3400,3150, 36 months,13.06%,114.66,C,C2,< 1 year,RENT,48000,Not Verified,Apr-11,0,debt_consolidation,NC,22.98,0,May-04,0,,12,0,17882,95.10%,18,3837.695766,3555.51,3400,437.7,0,0,0,Jul-12,2350.08,Sep-13,0
631788,809349,16000,16000,15930.33117, 60 months,10.36%,342.8,B,B5,5 years,MORTGAGE,97200,Source Verified,Dec-10,1,major_purchase,AZ,0.59,0,May-90,1,,4,0,2122,34.80%,17,13219.04,13126.27,8270.6,3883.39,15.6081108,1049.44,10.4944,Mar-14,300.54,Apr-14,0
446507,546123,4900,4900,4850, 36 months,12.87%,164.81,C,C1,1 year,RENT,74000,Not Verified,Oct-09,0,debt_consolidation,MD,5.98,0,Feb-94,0,,3,0,3052,76.30%,9,5932.856788,5872.32,4900,1032.86,0,0,0,Oct-12,168.73,May-15,0
832765,1042198,20250,20250,20225, 60 months,20.99%,547.72,F,F3,6 years,MORTGAGE,51600,Verified,Aug-11,1,debt_consolidation,WA,20.93,0,May-03,1,,16,0,14132,51.60%,21,3276.6,3272.58,1209.47,2067.13,0,0,0,Feb-12,547.72,May-16,0
561027,722048,10000,10000,9975, 60 months,15.95%,242.92,D,D4,10+ years,RENT,53000,Not Verified,Aug-10,0,debt_consolidation,NY,15.8,0,Jun-99,2,52,5,0,7659,69.60%,12,14574.74407,14538.31,10000,4574.74,0,0,0,Aug-15,265.66,Nov-15,0
688588,878752,6700,6700,6675, 60 months,13.43%,153.93,C,C3,1 year,RENT,42500,Verified,Mar-11,0,debt_consolidation,MA,16.07,0,Oct-02,3,,8,0,1064,16.10%,19,9301.040007,9266.33,6700,2541.04,60.0000002,0,0,Apr-16,159.17,Feb-16,0
598736,768472,25000,15200,14775, 60 months,21.14%,412.41,G,G5,10+ years,MORTGAGE,110000,Verified,Oct-10,0,debt_consolidation,GA,22.41,0,Sep-90,0,56,9,0,68051,93.10%,19,24413.39993,23730.79,15200,9213.4,0,0,0,Jan-15,4249.22,Jan-15,0
628636,805481,2000,2000,1500, 36 months,6.54%,61.34,A,A4,10+ years,MORTGAGE,72000,Source Verified,Dec-10,0,medical,KS,19.08,0,Oct-01,1,,6,0,4712,31.20%,15,2208.10184,1656.08,2000,208.1,0,0,0,Dec-13,67.99,Dec-13,0
582149,748186,15000,15000,14919.77422, 36 months,14.84%,518.81,D,D1,4 years,OWN,209000,Verified,Sep-10,0,home_improvement,GA,19.33,0,Jun-02,3,,17,0,10979,36.80%,32,18204.13054,18105.37,15000,3204.13,0,0,0,Oct-12,6305.58,May-16,0
502514,620938,5500,5500,5500, 36 months,17.56%,197.63,E,E4,< 1 year,RENT,14400,Not Verified,Apr-10,0,other,TX,7.33,0,Nov-06,1,,3,0,1547,91%,4,7115.171442,7115.17,5500,1615.17,0,0,0,Apr-13,216.66,Mar-16,0
625820,801981,5000,5000,5000, 36 months,5.79%,151.64,A,A2,10+ years,MORTGAGE,111000,Not Verified,Dec-10,0,other,SC,4.39,0,Dec-94,0,,10,0,16121,15.70%,21,5458.868297,5458.87,5000,458.87,0,0,0,Dec-13,162.31,Dec-13,0
847826,1059371,3250,3250,3250, 36 months,11.49%,107.16,B,B4,1 year,MORTGAGE,9600,Verified,Aug-11,0,small_business,CO,11.88,3,May-91,0,2,9,0,1582,4.50%,14,3741.313109,3741.31,3250,491.31,0,0,0,May-13,1606.28,Jun-13,0
564338,726133,12800,12800,12550, 60 months,11.49%,281.45,B,B4,10+ years,MORTGAGE,78000,Verified,Aug-10,0,credit_card,WI,8.51,0,Sep-98,0,25,10,0,38176,71.80%,34,16886.29,16556.48,12800,4086.29,0,0,0,Sep-15,353.17,Aug-15,0
1057038,1288592,25000,25000,24975, 60 months,12.69%,564.87,B,B5,2 years,RENT,65000,Verified,Dec-11,0,debt_consolidation,VA,18.02,0,Dec-99,4,,8,0,26417,50.70%,19,28616.90009,28588.28,25000,3616.9,0,0,0,Mar-13,20718.48,Apr-13,0
803146,1008880,1500,1500,1500, 36 months,5.99%,45.63,A,A2,3 years,RENT,55000,Not Verified,Jul-11,0,other,NY,21.49,0,Feb-01,0,,6,0,7938,49.30%,12,1642.527004,1642.53,1500,142.53,0,0,0,Jul-14,46.32,Jul-14,0
817312,1025118,8000,8000,8000, 36 months,15.62%,279.76,D,D1,2 years,OWN,24000,Source Verified,Jul-11,0,debt_consolidation,NY,9.5,2,Jan-95,1,4,9,0,3165,60.40%,27,10074.01403,10074.01,8000,2074.01,0,0,0,Aug-14,295.23,Apr-16,0
498349,639114,2400,2400,2400, 36 months,10.25%,77.73,B,B2,1 year,RENT,21360,Verified,Mar-10,0,debt_consolidation,MA,2.64,0,Nov-00,0,,4,0,945,10.50%,5,2508.426299,2508.43,2400,108.43,0,0,0,Mar-11,279.19,Feb-15,0
474730,600614,5000,5000,4900, 36 months,8.59%,158.06,A,A4,< 1 year,MORTGAGE,50000,Not Verified,Jan-10,0,debt_consolidation,CO,8.02,0,Sep-99,1,,7,0,13736,30.70%,34,5692.204643,5578.36,5000,692.2,0,0,0,Sep-12,797.93,Sep-12,0
727224,922714,10000,10000,10000, 36 months,7.29%,310.1,A,A4,5 years,RENT,99000,Not Verified,Apr-11,0,wedding,NY,2.25,0,Jan-84,0,,4,0,1540,45.30%,11,11163.54473,11163.54,10000,1163.54,0,0,0,May-14,333.65,Apr-14,0
468128,589440,1000,1000,1000, 36 months,8.94%,31.78,A,A5,2 years,MORTGAGE,780000,Source Verified,Dec-09,0,debt_consolidation,IL,1.39,0,Mar-02,2,,15,0,4202,10.90%,24,1014.781742,1014.78,1000,14.78,0,0,0,Mar-10,983.25,Mar-10,0
386148,418165,10000,10000,9900, 36 months,12.21%,333.15,B,B5,1 year,RENT,56500,Source Verified,Mar-09,0,other,IL,19.2,0,Jan-93,2,,8,0,2435,13.80%,10,11924.02858,11804.79,9999.97,1924.06,0,0,0,Oct-11,2271.91,Oct-11,0
647796,828765,9000,9000,8975, 36 months,6.17%,274.5,A,A3,< 1 year,RENT,43200,Not Verified,Jan-11,0,credit_card,AL,5.97,0,Oct-98,0,38,10,0,11810,43.30%,31,9695.532811,9668.6,9000,695.53,0,0,0,Sep-12,4483.6,May-16,0
536354,692935,10000,10000,9951.82572, 36 months,7.14%,309.42,A,A3,1 year,MORTGAGE,107000,Verified,Jul-10,0,credit_card,VA,15.98,0,Jan-94,1,,9,0,120123,38.90%,34,10982.44484,10929.39,10000,982.44,0,0,0,Apr-13,94.69,May-16,0
127719,127716,10000,10000,3687.83, 36 months,8.07%,313.67,A,A4,3 years,MORTGAGE,85000,Not Verified,Nov-07,0,home_improvement,MA,3.11,0,Feb-93,0,0,6,0,37152,3.70%,12,11291.91956,4141.29,10000,1291.92,0,0,0,Nov-10,323.55,Nov-10,
603227,774021,5000,5000,4797.211044, 36 months,6.17%,152.5,A,A3,1 year,RENT,30000,Not Verified,Oct-10,0,debt_consolidation,CA,9.64,0,Oct-04,0,,12,0,6691,32.20%,19,5490.325914,5250.16,5000,490.33,0,0,0,Nov-13,158.38,Nov-13,0
545345,703358,3500,3500,3500, 36 months,7.88%,109.49,A,A5,10+ years,MORTGAGE,54000,Source Verified,Aug-10,0,major_purchase,KY,23.42,0,Jul-95,0,,7,0,50552,87.90%,18,3941.55773,3941.56,3500,441.56,0,0,0,Sep-13,112.53,May-14,0
805933,1012079,5000,5000,5000, 36 months,7.49%,155.51,A,A4,< 1 year,MORTGAGE,38400,Source Verified,Jul-11,0,credit_card,TX,11.44,0,Jul-04,0,33,11,0,5457,17.40%,28,5276.604337,5276.6,5000,276.6,0,0,0,May-12,3887.86,Jan-15,0
638959,818533,8000,8000,7950, 36 months,5.42%,241.28,A,A1,< 1 year,MORTGAGE,35000,Source Verified,Jan-11,0,debt_consolidation,AZ,6.41,0,Mar-98,0,,8,0,9059,28.30%,32,8366.615051,8314.32,8000,366.62,0,0,0,Jun-12,802.62,Jul-15,0
804751,1010659,2000,2000,2000, 36 months,7.49%,62.21,A,A4,9 years,MORTGAGE,23652,Not Verified,Jul-11,0,debt_consolidation,MO,9.94,0,Oct-97,0,48,4,0,0,0%,12,2239.288533,2239.29,2000,239.29,0,0,0,Jul-14,67.93,Mar-15,0
723830,918863,35000,35000,35000, 36 months,15.65%,1224.46,D,D4,10+ years,RENT,85000,Verified,Apr-11,0,debt_consolidation,NY,12.04,0,Sep-94,1,,9,0,36463,62.90%,18,44080.41693,44080.42,35000,9080.42,0,0,0,Apr-14,1290.89,Mar-16,0
1029783,1259356,12000,12000,12000, 36 months,13.49%,407.17,C,C1,< 1 year,MORTGAGE,47000,Source Verified,Nov-11,0,debt_consolidation,PA,12.87,0,Jun-99,0,60,5,0,16265,74.30%,15,14657.91765,14657.92,12000,2657.92,0,0,0,Dec-14,422.22,Dec-14,0
542218,699756,1500,1500,1500, 36 months,6.91%,46.26,A,A5,10+ years,MORTGAGE,67386,Source Verified,Jan-11,0,vacation,KY,16.22,0,Oct-82,4,41,13,0,7837,43.80%,35,1665.189329,1665.19,1500,165.19,0,0,0,Jan-14,47.86,May-16,0
830967,1040156,6500,6500,6250, 60 months,17.99%,165.03,E,E1,4 years,MORTGAGE,69000,Not Verified,Jul-11,0,debt_consolidation,GA,15.08,0,Dec-04,0,,14,0,5214,66.80%,16,6598,6344.25,6500,98,0,0,0,Sep-11,6598.77,Sep-11,0
775639,977906,5000,5000,5000, 36 months,10.59%,162.73,B,B2,6 years,MORTGAGE,26688,Not Verified,Jun-11,0,debt_consolidation,MA,13.98,1,Feb-05,3,10,17,0,1966,14.10%,31,5601.30009,5601.3,5000,601.3,0,0,0,Nov-12,3004.95,Dec-12,0
627582,804210,10750,10750,10750, 36 months,9.25%,343.1,B,B2,10+ years,MORTGAGE,82000,Verified,Dec-10,0,debt_consolidation,CA,21.57,0,Mar-88,0,,18,0,67685,30.70%,42,12047.60472,12047.6,10750,1297.6,0,0,0,Sep-12,5213.68,Oct-12,0
422004,495427,25000,25000,22883.36953, 36 months,11.26%,821.59,B,B2,2 years,MORTGAGE,265000,Verified,Jul-09,0,home_improvement,MA,5.53,0,Oct-79,2,,8,0,3131,8.90%,26,29576.92855,26924.86,25000,4576.93,0,0,0,Jul-12,852.64,Jul-12,0
663413,848305,3700,3700,3700, 36 months,10.74%,120.68,B,B4,10+ years,MORTGAGE,117000,Verified,Feb-11,0,credit_card,NY,12.74,1,Apr-92,1,10,9,0,19382,85.80%,24,3733.41,3733.41,3700,33.41,0,0,0,Mar-11,3733.63,May-16,0
371112,388541,8000,8000,4762.887807, 36 months,14.11%,273.84,D,D1,2 years,OWN,54996,Not Verified,Jan-09,0,wedding,NY,12.59,0,Jun-04,2,,7,0,6844,75.20%,11,9810.862817,5620.49,8000,1810.86,0,0,0,Aug-11,1604.26,Aug-11,0
739780,937390,6500,6500,5825, 36 months,5.79%,197.13,A,A2,3 years,MORTGAGE,65000,Verified,Apr-11,0,home_improvement,NC,12.48,0,Dec-99,0,,14,0,887,5.70%,24,7096.472185,6359.53,6500,596.47,0,0,0,May-14,223.02,May-14,0
1030534,1260122,12800,12800,12525, 60 months,18.25%,326.78,D,D5,10+ years,RENT,45000,Verified,Nov-11,0,debt_consolidation,TX,20.4,0,Apr-00,0,,16,0,9795,61.60%,22,16989.08838,16624.09,12800,4189.09,0,0,0,Jan-14,9170.25,Jan-14,0
476319,603322,7200,7200,7200, 36 months,13.48%,244.26,C,C3,2 years,RENT,38896,Not Verified,Feb-10,0,car,WI,11.2,0,Oct-03,2,,7,0,4743,62.40%,12,8793.514869,8793.51,7200,1593.51,0,0,0,Mar-13,270.05,May-16,0
1063275,1295786,3000,3000,3000, 36 months,11.71%,99.23,B,B3,2 years,RENT,56312,Not Verified,Dec-11,0,other,VA,16.03,0,Mar-02,2,,6,0,10014,83.40%,13,3572.190424,3572.19,3000,572.19,0,0,0,Dec-14,101.42,May-16,0
808797,1015558,2000,2000,2000, 36 months,10.59%,65.09,B,B2,4 years,RENT,35000,Source Verified,Jul-11,0,moving,OR,16.05,0,Mar-04,1,,9,0,2451,38.30%,18,2343.231376,2343.23,2000,343.23,0,0,0,Jul-14,68.57,Jul-15,0
423819,498024,20000,20000,19275, 36 months,12.53%,669.33,B,B5,4 years,RENT,40000,Verified,Aug-09,0,debt_consolidation,MA,17.76,0,Aug-00,0,,10,0,18658,66.90%,15,24095.69722,23222.23,20000,4095.7,0,0,0,Aug-12,718.81,Aug-12,0
977644,1200441,18000,18000,18000, 60 months,13.49%,414.09,C,C1,3 years,OWN,49200,Source Verified,Oct-11,0,debt_consolidation,WA,24.12,0,Nov-85,2,,19,0,29948,72.70%,36,19365.65679,19365.66,18000,1365.66,0,0,0,May-12,16882.27,May-15,0
967350,1188277,5600,5600,5600, 36 months,11.71%,185.23,B,B3,8 years,MORTGAGE,39000,Not Verified,Sep-11,1,debt_consolidation,FL,19.54,2,Oct-03,2,14,18,0,6663,27.50%,29,2089.65,2089.65,1360.57,486.13,0,242.95,2.32,Aug-12,185.23,Feb-13,0
514148,664522,5000,5000,5000, 36 months,10.25%,161.93,B,B2,4 years,RENT,38300,Not Verified,May-10,0,debt_consolidation,CA,22.21,0,Sep-87,0,72,24,0,5796,20.30%,46,5791.473077,5791.47,5000,791.47,0,0,0,Oct-12,1284.25,Oct-12,0
732001,928129,35000,35000,34929.06898, 60 months,12.68%,790.64,C,C1,10+ years,MORTGAGE,82000,Verified,Apr-11,1,small_business,CA,8.6,0,Aug-85,1,,10,0,11294,65%,23,15812.14,15678.87,9304.06,6486.74,0,21.34,0,Jan-13,790.64,May-16,0
539607,696778,8400,8400,8400, 36 months,7.88%,262.77,A,A5,1 year,MORTGAGE,70000,Not Verified,Jul-10,0,debt_consolidation,CA,13.1,0,Aug-93,0,35,16,0,13722,58.40%,41,9206.079756,9206.08,8400,806.08,0,0,0,Feb-12,4480.35,Feb-13,0
286038,286035,3600,3600,2682.61, 36 months,11.34%,118.44,C,C2,10+ years,MORTGAGE,55000,Not Verified,Mar-08,0,major_purchase,LA,13.51,0,Jul-98,0,,6,0,623,31.10%,13,4263.845118,3156.02,3600,663.85,0,0,0,Mar-11,123.86,Mar-11,0
466046,585216,6000,6000,5886.835841, 36 months,7.74%,187.32,A,A3,9 years,MORTGAGE,106300,Not Verified,Dec-09,0,credit_card,CA,6.89,0,Oct-93,0,,6,0,7903,25%,22,6660.274467,6533.67,6000,660.27,0,0,0,Feb-12,579.93,Mar-12,0
823175,1031720,35000,35000,34975, 60 months,19.69%,921.26,E,E5,8 years,RENT,75000,Verified,Jul-11,0,debt_consolidation,CA,19.62,0,Oct-82,0,,9,0,36167,79%,25,51012.2269,50975.79,35000,16012.23,0,0,0,Jul-14,19701.24,Jul-14,0
774335,976503,7125,7125,6875, 36 months,9.99%,229.88,B,B1,2 years,MORTGAGE,60000,Source Verified,Jun-11,1,debt_consolidation,PA,13.38,0,Aug-99,0,,7,0,14077,51%,28,2707.05,2611.66,1947.52,569.83,0,189.7,2.2,May-12,229.88,Oct-12,0
831056,1040254,15000,15000,14492.83191, 36 months,14.79%,518.44,C,C4,4 years,MORTGAGE,200000,Not Verified,Jul-11,0,home_improvement,SC,20.68,0,Jan-93,1,56,10,0,42757,70.30%,54,18663.78085,17962.18,15000,3663.78,0,0,0,Aug-14,529.51,Aug-14,0
500892,643542,5000,5000,4875, 36 months,10.99%,163.68,B,B4,4 years,RENT,106000,Not Verified,Apr-10,0,other,CA,12.15,0,Jan-89,1,63,16,0,21631,51%,32,5892.746059,5745.43,5000,892.75,0,0,0,Apr-13,188.02,May-16,0
713232,906432,3000,3000,3000, 36 months,14.17%,102.79,C,C5,3 years,MORTGAGE,108000,Not Verified,Mar-11,1,debt_consolidation,NY,21.53,0,Feb-98,2,,12,0,29375,94.50%,44,1023.9,1023.9,707.83,316.07,0,0,0,Feb-12,102.79,May-16,0
879655,1094579,35000,29775,28200, 60 months,12.42%,668.67,B,B4,10+ years,OWN,65000,Verified,Sep-11,0,debt_consolidation,OK,0.37,0,Sep-00,0,,4,0,2217,16.50%,13,30986.2764,29347.26,29775,1211.28,0,0,0,Jan-12,28983.56,Feb-12,0
1051355,1282656,6000,6000,6000, 36 months,15.96%,210.83,C,C5,10+ years,MORTGAGE,39168,Not Verified,Dec-11,1,debt_consolidation,CA,24.85,0,Mar-97,1,36,13,1,6347,81.60%,30,2587.54,2587.54,1532.7,783.52,14.97652137,256.34,2.52,Nov-12,210.83,Apr-13,0
620448,795220,2500,2500,2500, 36 months,9.62%,80.23,B,B3,1 year,RENT,19968,Verified,Nov-10,1,debt_consolidation,TX,2.94,0,Oct-06,3,,4,0,1523,38.10%,7,112.29,112.29,0,0,0,112.29,1.05,,0,May-11,0
954142,1174893,8000,8000,7750, 36 months,12.42%,267.33,B,B4,10+ years,OWN,102000,Verified,Oct-11,0,debt_consolidation,NY,15.39,1,Oct-82,0,14,21,0,24385,48.50%,42,9285.289225,8995.12,8000,1270.29,15,0,0,Jun-13,4195.99,Jul-14,0
714543,907972,12000,12000,11144.02793, 36 months,14.91%,415.46,D,D2,1 year,RENT,130000,Verified,Mar-11,0,debt_consolidation,NJ,0.5,1,Jul-93,0,12,5,0,1146,6.40%,32,14956.34628,13710.03,12000,2956.35,0,0,0,Apr-14,429.78,May-16,0
597358,766774,16800,13450,13425, 60 months,16.45%,330.31,E,E1,10+ years,MORTGAGE,60822,Verified,Oct-10,0,debt_consolidation,NY,19.95,0,May-96,0,39,18,0,41982,76.70%,34,19765.91005,19729.17,13450,6315.91,0,0,0,Jun-15,1960.33,Jun-15,0
466965,586951,5000,5000,4955.521894, 36 months,14.96%,173.23,D,D2,2 years,RENT,30000,Not Verified,Dec-09,1,other,HI,24.4,1,Jan-02,0,23,7,0,1451,46.80%,11,5677.44,5621.5,4385.65,1243.26,0,48.53,0.83,Dec-12,100,Apr-13,0
982256,1205459,2000,2000,2000, 36 months,12.69%,67.09,B,B5,10+ years,MORTGAGE,52645,Not Verified,Oct-11,1,other,IL,12.47,0,Apr-01,0,50,5,0,5910,46.90%,18,816.88,816.88,529.19,203.63,0,84.06,0.8,Sep-12,67.09,Feb-13,0
474569,600348,10000,10000,10000, 36 months,14.26%,343.06,C,C5,3 years,RENT,65000,Not Verified,Jan-10,0,debt_consolidation,NY,3.42,1,May-00,0,23,13,1,10141,47.40%,20,12351.19013,12351.19,10000,2351.19,0,0,0,Jan-13,377.69,Feb-13,0
424873,500880,20000,20000,15754.65, 36 months,12.21%,666.3,B,B5,< 1 year,RENT,100000,Verified,Jul-09,0,debt_consolidation,NY,8.89,1,Sep-94,2,21,12,0,20636,22.60%,31,23118.30809,17560.86,19999.99,3118.31,0,0,0,Mar-11,10470.81,Mar-11,0
383926,414569,20000,20000,19454.91572, 36 months,14.74%,690.74,D,D3,10+ years,MORTGAGE,114000,Source Verified,Mar-09,0,debt_consolidation,MI,15.27,0,Dec-01,1,,8,0,52285,93.40%,16,24866.37748,24151.62,19999.98,4866.39,0,0,0,Mar-12,699.37,Mar-12,0
782543,985544,12000,12000,12000, 36 months,5.42%,361.92,A,A1,7 years,RENT,91392,Not Verified,Jun-11,0,vacation,NJ,8.18,0,Jan-06,1,,7,0,2914,15.90%,12,13029.04126,13029.04,12000,1029.04,0,0,0,Jul-14,378.78,Sep-15,0
677497,865598,16000,16000,15975, 60 months,16.02%,389.26,D,D5,10+ years,MORTGAGE,99504,Source Verified,Mar-11,0,home_improvement,TX,4.14,0,Dec-95,2,53,7,0,2933,11.70%,12,23311.61,23275.19,16000,7311.61,0,0,0,Nov-15,1902.31,May-16,0
687239,877214,3000,3000,3000, 60 months,15.28%,71.82,D,D3,2 years,RENT,22951,Verified,Apr-11,0,major_purchase,OH,6.01,0,Oct-06,0,,4,0,3069,28.40%,4,3362.067873,3362.07,3000,362.07,0,0,0,Mar-12,2718.29,Mar-12,0
678086,866334,3600,3600,3600, 36 months,5.42%,108.58,A,A1,,MORTGAGE,93600,Source Verified,Mar-11,0,major_purchase,FL,17.81,0,May-77,0,,14,0,13548,21.80%,52,3767.183445,3767.18,3600,167.18,0,0,0,Mar-12,2575.69,Mar-12,0
980064,1203233,12000,12000,12000, 60 months,19.03%,311.49,E,E2,7 years,MORTGAGE,80000,Source Verified,Oct-11,0,debt_consolidation,MA,15.29,0,Dec-02,3,44,7,0,12433,69.50%,18,16966.14164,16966.14,12000,4966.14,0,0,0,Jun-14,7324.75,Jun-14,0
430543,510621,7000,7000,7000, 36 months,8.00%,219.36,A,A3,7 years,MORTGAGE,65200,Verified,Jul-09,0,credit_card,CO,10.25,0,Aug-98,1,,11,0,15223,25.80%,22,7786.10827,7786.11,7000,786.11,0,0,0,Aug-11,2750.2,Mar-16,0
496442,636118,5750,5750,5600, 36 months,11.36%,189.24,B,B5,4 years,RENT,34000,Not Verified,Mar-10,0,debt_consolidation,CA,19.02,0,Jun-89,0,38,11,1,5982,74.80%,23,6813.277837,6635.54,5750,1063.28,0,0,0,Apr-13,202.59,Apr-13,1
421940,496192,25000,25000,12818.80103, 36 months,14.11%,855.73,D,D1,< 1 year,RENT,90000,Verified,Jul-09,0,debt_consolidation,DC,11.67,0,Mar-98,0,,13,0,17958,55.30%,20,30795.94498,15208.31,25000,5795.95,0,0,0,Jun-12,1727.38,May-16,0
533878,690059,1500,1500,1500, 36 months,7.51%,46.67,A,A4,6 years,RENT,29004,Source Verified,Jun-10,0,home_improvement,CA,9.76,0,Jun-04,0,,6,0,3932,52.40%,10,1568.494891,1568.49,1500,68.49,0,0,0,Mar-11,1242.92,Mar-11,0
980312,1203495,2000,2000,2000, 36 months,7.51%,62.23,A,A3,4 years,RENT,18000,Not Verified,Oct-11,1,other,CA,16.73,0,Jul-04,0,,5,0,2925,33.20%,20,89.89,89.89,0,0,0,89.89,0.87,,0,Mar-12,0
976067,1198388,1000,1000,1000, 36 months,14.27%,34.31,C,C2,5 years,MORTGAGE,82000,Source Verified,Oct-11,0,medical,MD,12.26,0,Jan-00,1,31,5,0,1247,36.70%,24,1011.96,1011.96,1000,11.96,0,0,0,Nov-11,1012.32,Dec-11,0
702920,894804,6000,6000,6000, 36 months,10.00%,193.61,B,B2,4 years,RENT,85000,Verified,Mar-11,0,credit_card,DC,7.28,0,Mar-02,1,,7,0,8601,82.10%,16,6969.672676,6969.67,6000,969.67,0,0,0,Apr-14,214.79,May-16,0
680891,869819,21600,21600,21600, 60 months,17.51%,542.76,E,E4,7 years,RENT,88000,Verified,Feb-11,1,car,NJ,7.62,1,May-93,1,13,7,0,3255,45.80%,24,28048.98,28048.98,16564.72,10549.14,0,935.12,168.3216,May-15,542.76,Dec-15,0
716380,910235,4500,4500,4500, 60 months,12.68%,101.66,C,C1,2 years,MORTGAGE,78000,Not Verified,Apr-11,0,car,WI,27.75,0,Feb-97,2,,18,0,19748,32.60%,62,6099.033541,6099.03,4500,1599.03,0,0,0,Apr-16,101.09,May-16,0
850335,1062148,12000,12000,12000, 36 months,6.99%,370.48,A,A3,10+ years,MORTGAGE,105000,Not Verified,Aug-11,0,debt_consolidation,TX,11.39,0,Jan-98,1,,14,0,2256,3.30%,23,13324.64795,13324.65,12000,1324.65,0,0,0,Jul-14,105.2,May-16,0
878728,1093492,14000,14000,13781.1696, 60 months,14.79%,331.52,C,C4,< 1 year,RENT,45000,Source Verified,Sep-11,0,debt_consolidation,MN,14.27,0,Dec-95,2,39,21,0,4899,12.30%,58,19811.88411,19385.64,14000,5811.88,0,0,0,Mar-16,2241.32,May-16,0
